video,prompt
dataset/wan22_training/easycom_processed/16-00-500_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 16-00-500"
dataset/wan22_training/easycom_processed/14-00-452_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 14-00-452"
dataset/wan22_training/easycom_processed/18-00-507_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 18-00-507"
dataset/wan22_training/easycom_processed/03-00-327_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 03-00-327"
dataset/wan22_training/easycom_processed/05-00-364_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 05-00-364"
dataset/wan22_training/easycom_processed/17-00-489_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 17-00-489"
dataset/wan22_training/easycom_processed/25-00-594_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 25-00-594"
dataset/wan22_training/easycom_processed/21-00-551_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 21-00-551"
dataset/wan22_training/easycom_processed/11-00-421_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 11-00-421"
dataset/wan22_training/easycom_processed/09-00-402_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 09-00-402"
dataset/wan22_training/easycom_processed/27-00-644_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 27-00-644"
dataset/wan22_training/easycom_processed/15-00-467_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 15-00-467"
dataset/wan22_training/easycom_processed/24-00-595_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 24-00-595"
dataset/wan22_training/easycom_processed/10-00-414_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 10-00-414"
dataset/wan22_training/easycom_processed/19-00-529_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 19-00-529"
dataset/wan22_training/easycom_processed/08-00-378_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 08-00-378"
dataset/wan22_training/easycom_processed/12-00-430_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 12-00-430"
dataset/wan22_training/easycom_processed/29-00-649_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 29-00-649"
dataset/wan22_training/easycom_processed/28-00-648_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 28-00-648"
dataset/wan22_training/easycom_processed/01-00-282_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 01-00-282"
dataset/wan22_training/easycom_processed/23-00-573_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 23-00-573"
dataset/wan22_training/easycom_processed/22-00-598_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 22-00-598"
dataset/wan22_training/easycom_processed/21-00-585_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 21-00-585"
dataset/wan22_training/easycom_processed/27-00-667_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 27-00-667"
dataset/wan22_training/easycom_processed/03-00-356_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 03-00-356"
dataset/wan22_training/easycom_processed/20-00-568_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 20-00-568"
dataset/wan22_training/easycom_processed/10-00-445_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 10-00-445"
dataset/wan22_training/easycom_processed/16-00-520_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 16-00-520"
dataset/wan22_training/easycom_processed/30-00-709_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 30-00-709"
dataset/wan22_training/easycom_processed/24-00-623_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 24-00-623"
dataset/wan22_training/easycom_processed/23-00-605_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 23-00-605"
dataset/wan22_training/easycom_processed/26-00-642_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 26-00-642"
dataset/wan22_training/easycom_processed/09-00-429_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 09-00-429"
dataset/wan22_training/easycom_processed/06-00-393_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 06-00-393"
dataset/wan22_training/easycom_processed/29-00-684_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 29-00-684"
dataset/wan22_training/easycom_processed/02-00-354_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 02-00-354"
dataset/wan22_training/easycom_processed/04-00-368_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 04-00-368"
dataset/wan22_training/easycom_processed/07-00-415_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 07-00-415"
dataset/wan22_training/easycom_processed/28-00-666_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 28-00-666"
dataset/wan22_training/easycom_processed/11-00-454_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 11-00-454"
dataset/wan22_training/easycom_processed/05-00-388_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 05-00-388"
dataset/wan22_training/easycom_processed/08-00-423_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 08-00-423"
dataset/wan22_training/easycom_processed/25-00-631_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 25-00-631"
dataset/wan22_training/easycom_processed/18-00-509_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 18-00-509"
dataset/wan22_training/easycom_processed/27-00-641_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 27-00-641"
dataset/wan22_training/easycom_processed/01-00-292_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 01-00-292"
dataset/wan22_training/easycom_processed/21-00-561_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 21-00-561"
dataset/wan22_training/easycom_processed/05-00-352_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 05-00-352"
dataset/wan22_training/easycom_processed/15-00-472_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 15-00-472"
dataset/wan22_training/easycom_processed/02-00-318_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 02-00-318"
dataset/wan22_training/easycom_processed/13-00-471_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 13-00-471"
dataset/wan22_training/easycom_processed/03-00-330_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 03-00-330"
dataset/wan22_training/easycom_processed/17-00-492_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 17-00-492"
dataset/wan22_training/easycom_processed/04-00-342_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 04-00-342"
dataset/wan22_training/easycom_processed/09-00-404_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 09-00-404"
dataset/wan22_training/easycom_processed/26-00-611_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 26-00-611"
dataset/wan22_training/easycom_processed/20-00-552_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 20-00-552"
dataset/wan22_training/easycom_processed/22-00-564_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 22-00-564"
dataset/wan22_training/easycom_processed/16-00-498_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 16-00-498"
dataset/wan22_training/easycom_processed/08-00-387_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 08-00-387"
dataset/wan22_training/easycom_processed/12-00-454_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 12-00-454"
dataset/wan22_training/easycom_processed/19-00-533_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 19-00-533"
dataset/wan22_training/easycom_processed/14-00-458_1280x704_24fps.mp4,"Two people having a conversation in an augmented reality setting, video_id: 14-00-458"
