video,prompt
dataset/wan22_training/charades_processed/C1A2T_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: C1A2T"
dataset/wan22_training/charades_processed/SV6KF_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: SV6KF"
dataset/wan22_training/charades_processed/ZXHCH_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: ZXHCH"
dataset/wan22_training/charades_processed/VRXQX_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: VRXQX"
dataset/wan22_training/charades_processed/6FSAH_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 6FSAH"
dataset/wan22_training/charades_processed/9PWEK_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 9PWEK"
dataset/wan22_training/charades_processed/F7AIA_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: F7AIA"
dataset/wan22_training/charades_processed/857S9_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 857S9"
dataset/wan22_training/charades_processed/6PQZE_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 6PQZE"
dataset/wan22_training/charades_processed/X6B0P_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: X6B0P"
dataset/wan22_training/charades_processed/463UL_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 463UL"
dataset/wan22_training/charades_processed/F76GD_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: F76GD"
dataset/wan22_training/charades_processed/GNA1H_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: GNA1H"
dataset/wan22_training/charades_processed/CAW41_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: CAW41"
dataset/wan22_training/charades_processed/5TG2E_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 5TG2E"
dataset/wan22_training/charades_processed/N1DAP_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: N1DAP"
dataset/wan22_training/charades_processed/MN1MC_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: MN1MC"
dataset/wan22_training/charades_processed/H5RDP_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: H5RDP"
dataset/wan22_training/charades_processed/I20II_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: I20II"
dataset/wan22_training/charades_processed/A84J7_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: A84J7"
dataset/wan22_training/charades_processed/3VEJY_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 3VEJY"
dataset/wan22_training/charades_processed/IWK2Y_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: IWK2Y"
dataset/wan22_training/charades_processed/WX7AG_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: WX7AG"
dataset/wan22_training/charades_processed/OHQOO_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: OHQOO"
dataset/wan22_training/charades_processed/M7KH7_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: M7KH7"
dataset/wan22_training/charades_processed/99XHN_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 99XHN"
dataset/wan22_training/charades_processed/7FLXE_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 7FLXE"
dataset/wan22_training/charades_processed/X73XF_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: X73XF"
dataset/wan22_training/charades_processed/7QEQN_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 7QEQN"
dataset/wan22_training/charades_processed/8T2MI_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 8T2MI"
dataset/wan22_training/charades_processed/GWK2L_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: GWK2L"
dataset/wan22_training/charades_processed/5YA6D_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 5YA6D"
dataset/wan22_training/charades_processed/ITDHX_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: ITDHX"
dataset/wan22_training/charades_processed/SSPMK_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: SSPMK"
dataset/wan22_training/charades_processed/14HG1_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 14HG1"
dataset/wan22_training/charades_processed/8M0ZV_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 8M0ZV"
dataset/wan22_training/charades_processed/YPUYO_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: YPUYO"
dataset/wan22_training/charades_processed/K5NFS_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: K5NFS"
dataset/wan22_training/charades_processed/YNRI0_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: YNRI0"
dataset/wan22_training/charades_processed/HJ2JO_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: HJ2JO"
dataset/wan22_training/charades_processed/ECVER_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: ECVER"
dataset/wan22_training/charades_processed/CPFLM_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: CPFLM"
dataset/wan22_training/charades_processed/M847G_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: M847G"
dataset/wan22_training/charades_processed/RGY38_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: RGY38"
dataset/wan22_training/charades_processed/TF8NL_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: TF8NL"
dataset/wan22_training/charades_processed/PMVT7_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: PMVT7"
dataset/wan22_training/charades_processed/K1QIV_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: K1QIV"
dataset/wan22_training/charades_processed/3CFFJ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 3CFFJ"
dataset/wan22_training/charades_processed/B5R5B_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: B5R5B"
dataset/wan22_training/charades_processed/T7T0S_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: T7T0S"
dataset/wan22_training/charades_processed/9RX96_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 9RX96"
dataset/wan22_training/charades_processed/HNDA6_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: HNDA6"
dataset/wan22_training/charades_processed/3P8NL_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 3P8NL"
dataset/wan22_training/charades_processed/F3ULU_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: F3ULU"
dataset/wan22_training/charades_processed/1TAMK_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 1TAMK"
dataset/wan22_training/charades_processed/LDBGB_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: LDBGB"
dataset/wan22_training/charades_processed/ACJBD_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: ACJBD"
dataset/wan22_training/charades_processed/KW0K8_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: KW0K8"
dataset/wan22_training/charades_processed/WPPAT_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: WPPAT"
dataset/wan22_training/charades_processed/GBOZR_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: GBOZR"
dataset/wan22_training/charades_processed/C6C7Q_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: C6C7Q"
dataset/wan22_training/charades_processed/DQDJW_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: DQDJW"
dataset/wan22_training/charades_processed/SYMIR_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: SYMIR"
dataset/wan22_training/charades_processed/OUPCK_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: OUPCK"
dataset/wan22_training/charades_processed/ECW3E_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: ECW3E"
dataset/wan22_training/charades_processed/8N939_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 8N939"
dataset/wan22_training/charades_processed/7KW31_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 7KW31"
dataset/wan22_training/charades_processed/KI0YZ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: KI0YZ"
dataset/wan22_training/charades_processed/X4YHQ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: X4YHQ"
dataset/wan22_training/charades_processed/JP7V4_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: JP7V4"
dataset/wan22_training/charades_processed/G2VOP_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: G2VOP"
dataset/wan22_training/charades_processed/EN3QY_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: EN3QY"
dataset/wan22_training/charades_processed/5W0OC_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 5W0OC"
dataset/wan22_training/charades_processed/XYWWG_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: XYWWG"
dataset/wan22_training/charades_processed/8VQBR_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 8VQBR"
dataset/wan22_training/charades_processed/P0CET_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: P0CET"
dataset/wan22_training/charades_processed/6IHRD_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 6IHRD"
dataset/wan22_training/charades_processed/FN71T_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: FN71T"
dataset/wan22_training/charades_processed/NATEB_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: NATEB"
dataset/wan22_training/charades_processed/V70F7_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: V70F7"
dataset/wan22_training/charades_processed/U3ANG_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: U3ANG"
dataset/wan22_training/charades_processed/WNW0S_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: WNW0S"
dataset/wan22_training/charades_processed/6MUM6_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 6MUM6"
dataset/wan22_training/charades_processed/2OHTZ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 2OHTZ"
dataset/wan22_training/charades_processed/IUGG8_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: IUGG8"
dataset/wan22_training/charades_processed/0K0LP_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 0K0LP"
dataset/wan22_training/charades_processed/ESTDK_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: ESTDK"
dataset/wan22_training/charades_processed/Z9RED_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: Z9RED"
dataset/wan22_training/charades_processed/MOQIU_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: MOQIU"
dataset/wan22_training/charades_processed/JCFFS_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: JCFFS"
dataset/wan22_training/charades_processed/1VMZM_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 1VMZM"
dataset/wan22_training/charades_processed/MCMCR_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: MCMCR"
dataset/wan22_training/charades_processed/2FL0X_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 2FL0X"
dataset/wan22_training/charades_processed/K9BLQ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: K9BLQ"
dataset/wan22_training/charades_processed/ASNER_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: ASNER"
dataset/wan22_training/charades_processed/NVQ84_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: NVQ84"
dataset/wan22_training/charades_processed/X1XOL_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: X1XOL"
dataset/wan22_training/charades_processed/ZSREG_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: ZSREG"
dataset/wan22_training/charades_processed/XDRZ7_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: XDRZ7"
dataset/wan22_training/charades_processed/YMT5U_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: YMT5U"
dataset/wan22_training/charades_processed/P3WQV_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: P3WQV"
dataset/wan22_training/charades_processed/9OMY1_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 9OMY1"
dataset/wan22_training/charades_processed/JO8M2_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: JO8M2"
dataset/wan22_training/charades_processed/J3Y7L_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: J3Y7L"
dataset/wan22_training/charades_processed/AQXBN_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: AQXBN"
dataset/wan22_training/charades_processed/0TDOP_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 0TDOP"
dataset/wan22_training/charades_processed/2ZXJ5_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 2ZXJ5"
dataset/wan22_training/charades_processed/75F82_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 75F82"
dataset/wan22_training/charades_processed/7S3KW_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 7S3KW"
dataset/wan22_training/charades_processed/DPCGS_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: DPCGS"
dataset/wan22_training/charades_processed/MTA02_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: MTA02"
dataset/wan22_training/charades_processed/LWB5E_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: LWB5E"
dataset/wan22_training/charades_processed/I77FD_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: I77FD"
dataset/wan22_training/charades_processed/QEFJF_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: QEFJF"
dataset/wan22_training/charades_processed/M3H7V_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: M3H7V"
dataset/wan22_training/charades_processed/9GS13_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 9GS13"
dataset/wan22_training/charades_processed/G3CDA_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: G3CDA"
dataset/wan22_training/charades_processed/VOBBG_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: VOBBG"
dataset/wan22_training/charades_processed/D9UO2_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: D9UO2"
dataset/wan22_training/charades_processed/30TL5_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 30TL5"
dataset/wan22_training/charades_processed/92WXO_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 92WXO"
dataset/wan22_training/charades_processed/GIW6N_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: GIW6N"
dataset/wan22_training/charades_processed/CK5SW_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: CK5SW"
dataset/wan22_training/charades_processed/FMXZS_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: FMXZS"
dataset/wan22_training/charades_processed/NVBBD_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: NVBBD"
dataset/wan22_training/charades_processed/G87XG_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: G87XG"
dataset/wan22_training/charades_processed/IDDTF_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: IDDTF"
dataset/wan22_training/charades_processed/NXC5X_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: NXC5X"
dataset/wan22_training/charades_processed/2PRCP_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 2PRCP"
dataset/wan22_training/charades_processed/WYCRK_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: WYCRK"
dataset/wan22_training/charades_processed/493WS_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 493WS"
dataset/wan22_training/charades_processed/UN1PD_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: UN1PD"
dataset/wan22_training/charades_processed/OK6BF_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: OK6BF"
dataset/wan22_training/charades_processed/85LEB_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 85LEB"
dataset/wan22_training/charades_processed/OPMF7_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: OPMF7"
dataset/wan22_training/charades_processed/XFHYX_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: XFHYX"
dataset/wan22_training/charades_processed/3D94R_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 3D94R"
dataset/wan22_training/charades_processed/V1WN7_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: V1WN7"
dataset/wan22_training/charades_processed/07QNG_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 07QNG"
dataset/wan22_training/charades_processed/M3KS7_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: M3KS7"
dataset/wan22_training/charades_processed/PEIV4_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: PEIV4"
dataset/wan22_training/charades_processed/N39RU_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: N39RU"
dataset/wan22_training/charades_processed/NJ0X1_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: NJ0X1"
dataset/wan22_training/charades_processed/2S9LB_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 2S9LB"
dataset/wan22_training/charades_processed/UTNL9_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: UTNL9"
dataset/wan22_training/charades_processed/509W9_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 509W9"
dataset/wan22_training/charades_processed/J76NX_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: J76NX"
dataset/wan22_training/charades_processed/GY70Y_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: GY70Y"
dataset/wan22_training/charades_processed/9AC1T_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 9AC1T"
dataset/wan22_training/charades_processed/Q49E0_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: Q49E0"
dataset/wan22_training/charades_processed/FCQS8_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: FCQS8"
dataset/wan22_training/charades_processed/X6D8E_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: X6D8E"
dataset/wan22_training/charades_processed/OETY6_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: OETY6"
dataset/wan22_training/charades_processed/IET7H_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: IET7H"
dataset/wan22_training/charades_processed/XS6PF_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: XS6PF"
dataset/wan22_training/charades_processed/UJXLL_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: UJXLL"
dataset/wan22_training/charades_processed/LD9EC_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: LD9EC"
dataset/wan22_training/charades_processed/GK08Z_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: GK08Z"
dataset/wan22_training/charades_processed/AEJ4T_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: AEJ4T"
dataset/wan22_training/charades_processed/JI705_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: JI705"
dataset/wan22_training/charades_processed/NHUV1_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: NHUV1"
dataset/wan22_training/charades_processed/0TIHC_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 0TIHC"
dataset/wan22_training/charades_processed/HVUH9_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: HVUH9"
dataset/wan22_training/charades_processed/OZ5SV_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: OZ5SV"
dataset/wan22_training/charades_processed/NRYS3_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: NRYS3"
dataset/wan22_training/charades_processed/C93HZ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: C93HZ"
dataset/wan22_training/charades_processed/ELRP9_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: ELRP9"
dataset/wan22_training/charades_processed/DY5VP_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: DY5VP"
dataset/wan22_training/charades_processed/HJ5TL_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: HJ5TL"
dataset/wan22_training/charades_processed/D8QFD_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: D8QFD"
dataset/wan22_training/charades_processed/2P273_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 2P273"
dataset/wan22_training/charades_processed/2WN4P_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 2WN4P"
dataset/wan22_training/charades_processed/27ZT9_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 27ZT9"
dataset/wan22_training/charades_processed/PWW6X_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: PWW6X"
dataset/wan22_training/charades_processed/2XLVN_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 2XLVN"
dataset/wan22_training/charades_processed/A0CZE_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: A0CZE"
dataset/wan22_training/charades_processed/0VMUZ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 0VMUZ"
dataset/wan22_training/charades_processed/LVTRJ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: LVTRJ"
dataset/wan22_training/charades_processed/RVLXD_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: RVLXD"
dataset/wan22_training/charades_processed/5EFVR_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 5EFVR"
dataset/wan22_training/charades_processed/DQFF2_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: DQFF2"
dataset/wan22_training/charades_processed/9XFJX_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 9XFJX"
dataset/wan22_training/charades_processed/83J53_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 83J53"
dataset/wan22_training/charades_processed/N2TPE_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: N2TPE"
dataset/wan22_training/charades_processed/VP6ID_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: VP6ID"
dataset/wan22_training/charades_processed/9HG4Z_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 9HG4Z"
dataset/wan22_training/charades_processed/QOYH2_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: QOYH2"
dataset/wan22_training/charades_processed/7HLTQ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 7HLTQ"
dataset/wan22_training/charades_processed/W6210_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: W6210"
dataset/wan22_training/charades_processed/5I5E5_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 5I5E5"
dataset/wan22_training/charades_processed/0CFQV_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 0CFQV"
dataset/wan22_training/charades_processed/NEQHK_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: NEQHK"
dataset/wan22_training/charades_processed/40NIM_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 40NIM"
dataset/wan22_training/charades_processed/F082Z_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: F082Z"
dataset/wan22_training/charades_processed/H4ZD8_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: H4ZD8"
dataset/wan22_training/charades_processed/R971Z_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: R971Z"
dataset/wan22_training/charades_processed/DSZYT_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: DSZYT"
dataset/wan22_training/charades_processed/537I0_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 537I0"
dataset/wan22_training/charades_processed/9SIZS_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 9SIZS"
dataset/wan22_training/charades_processed/X0VAO_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: X0VAO"
dataset/wan22_training/charades_processed/LU82W_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: LU82W"
dataset/wan22_training/charades_processed/RKOOJ_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: RKOOJ"
dataset/wan22_training/charades_processed/W3Y5Q_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: W3Y5Q"
dataset/wan22_training/charades_processed/KA09C_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: KA09C"
dataset/wan22_training/charades_processed/16CWY_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 16CWY"
dataset/wan22_training/charades_processed/DMO76_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: DMO76"
dataset/wan22_training/charades_processed/AJTDO_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: AJTDO"
dataset/wan22_training/charades_processed/RS6EK_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: RS6EK"
dataset/wan22_training/charades_processed/9GA3H_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 9GA3H"
dataset/wan22_training/charades_processed/ES2QH_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: ES2QH"
dataset/wan22_training/charades_processed/75AX5_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: 75AX5"
dataset/wan22_training/charades_processed/KMZHU_1280x704_24fps.mp4,"A person performing a daily activity, first-person view, realistic, video_id: KMZHU"
