video,prompt
dataset/wan22_training/ravdess_processed/01-01-04-01-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-04-01-02-01-22"
dataset/wan22_training/ravdess_processed/02-01-04-02-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-04-02-02-02-22"
dataset/wan22_training/ravdess_processed/01-01-02-01-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-02-01-01-01-22"
dataset/wan22_training/ravdess_processed/01-01-08-02-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-08-02-02-02-22"
dataset/wan22_training/ravdess_processed/02-01-02-01-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-02-01-02-01-22"
dataset/wan22_training/ravdess_processed/01-01-07-02-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-07-02-01-02-22"
dataset/wan22_training/ravdess_processed/02-01-07-02-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-07-02-02-02-22"
dataset/wan22_training/ravdess_processed/01-01-05-01-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-05-01-02-01-22"
dataset/wan22_training/ravdess_processed/01-01-08-01-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-08-01-01-01-22"
dataset/wan22_training/ravdess_processed/02-01-04-01-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-04-01-02-02-22"
dataset/wan22_training/ravdess_processed/02-01-08-02-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-08-02-02-02-22"
dataset/wan22_training/ravdess_processed/02-01-03-01-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-03-01-01-01-22"
dataset/wan22_training/ravdess_processed/01-01-01-01-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-01-01-02-02-22"
dataset/wan22_training/ravdess_processed/01-01-01-01-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-01-01-01-01-22"
dataset/wan22_training/ravdess_processed/02-01-08-02-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-08-02-02-01-22"
dataset/wan22_training/ravdess_processed/01-01-04-01-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-04-01-02-02-22"
dataset/wan22_training/ravdess_processed/01-01-03-01-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-03-01-01-02-22"
dataset/wan22_training/ravdess_processed/01-01-05-02-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-05-02-01-02-22"
dataset/wan22_training/ravdess_processed/02-01-05-01-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-05-01-01-02-22"
dataset/wan22_training/ravdess_processed/01-01-03-02-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-03-02-01-01-22"
dataset/wan22_training/ravdess_processed/01-01-04-01-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-04-01-01-01-22"
dataset/wan22_training/ravdess_processed/01-01-08-01-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-08-01-02-02-22"
dataset/wan22_training/ravdess_processed/02-01-01-01-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-01-01-01-02-22"
dataset/wan22_training/ravdess_processed/01-01-08-01-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-08-01-02-01-22"
dataset/wan22_training/ravdess_processed/02-01-04-02-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-04-02-02-01-22"
dataset/wan22_training/ravdess_processed/02-01-05-02-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-05-02-02-01-22"
dataset/wan22_training/ravdess_processed/01-01-07-01-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-07-01-01-01-22"
dataset/wan22_training/ravdess_processed/01-01-06-01-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-06-01-02-02-22"
dataset/wan22_training/ravdess_processed/02-01-01-01-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-01-01-02-02-22"
dataset/wan22_training/ravdess_processed/02-01-06-02-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-06-02-02-01-22"
dataset/wan22_training/ravdess_processed/01-01-06-01-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-06-01-02-01-22"
dataset/wan22_training/ravdess_processed/02-01-05-02-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-05-02-02-02-22"
dataset/wan22_training/ravdess_processed/01-01-06-02-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-06-02-01-01-22"
dataset/wan22_training/ravdess_processed/02-01-05-01-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-05-01-02-01-22"
dataset/wan22_training/ravdess_processed/02-01-06-02-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-06-02-01-01-22"
dataset/wan22_training/ravdess_processed/02-01-03-02-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-03-02-02-02-22"
dataset/wan22_training/ravdess_processed/02-01-02-01-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-02-01-02-02-22"
dataset/wan22_training/ravdess_processed/02-01-03-02-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-03-02-01-02-22"
dataset/wan22_training/ravdess_processed/02-01-04-01-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-04-01-01-01-22"
dataset/wan22_training/ravdess_processed/02-01-03-01-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-03-01-02-02-22"
dataset/wan22_training/ravdess_processed/01-01-06-01-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-06-01-01-02-22"
dataset/wan22_training/ravdess_processed/01-01-05-02-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-05-02-02-01-22"
dataset/wan22_training/ravdess_processed/02-01-07-02-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-07-02-01-01-22"
dataset/wan22_training/ravdess_processed/01-01-03-01-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-03-01-02-01-22"
dataset/wan22_training/ravdess_processed/01-01-02-02-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-02-02-01-01-22"
dataset/wan22_training/ravdess_processed/02-01-03-01-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-03-01-02-01-22"
dataset/wan22_training/ravdess_processed/02-01-07-01-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-07-01-02-01-22"
dataset/wan22_training/ravdess_processed/01-01-07-02-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-07-02-01-01-22"
dataset/wan22_training/ravdess_processed/02-01-06-02-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-06-02-01-02-22"
dataset/wan22_training/ravdess_processed/02-01-08-01-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-08-01-01-01-22"
dataset/wan22_training/ravdess_processed/01-01-08-02-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-08-02-01-02-22"
dataset/wan22_training/ravdess_processed/01-01-04-01-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-04-01-01-02-22"
dataset/wan22_training/ravdess_processed/02-01-05-01-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-05-01-01-01-22"
dataset/wan22_training/ravdess_processed/01-01-03-02-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-03-02-01-02-22"
dataset/wan22_training/ravdess_processed/02-01-08-02-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-08-02-01-02-22"
dataset/wan22_training/ravdess_processed/02-01-02-02-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-02-02-02-02-22"
dataset/wan22_training/ravdess_processed/02-01-03-01-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-03-01-01-02-22"
dataset/wan22_training/ravdess_processed/02-01-02-02-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-02-02-01-01-22"
dataset/wan22_training/ravdess_processed/01-01-02-02-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-02-02-01-02-22"
dataset/wan22_training/ravdess_processed/01-01-05-01-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-05-01-01-02-22"
dataset/wan22_training/ravdess_processed/02-01-07-02-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-07-02-01-02-22"
dataset/wan22_training/ravdess_processed/01-01-07-02-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-07-02-02-01-22"
dataset/wan22_training/ravdess_processed/01-01-05-01-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-05-01-01-01-22"
dataset/wan22_training/ravdess_processed/01-01-03-01-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-03-01-02-02-22"
dataset/wan22_training/ravdess_processed/01-01-06-02-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-06-02-02-02-22"
dataset/wan22_training/ravdess_processed/02-01-06-01-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-06-01-02-02-22"
dataset/wan22_training/ravdess_processed/02-01-07-01-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-07-01-02-02-22"
dataset/wan22_training/ravdess_processed/02-01-04-02-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-04-02-01-02-22"
dataset/wan22_training/ravdess_processed/02-01-03-02-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-03-02-01-01-22"
dataset/wan22_training/ravdess_processed/01-01-02-01-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-02-01-01-02-22"
dataset/wan22_training/ravdess_processed/02-01-03-02-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-03-02-02-01-22"
dataset/wan22_training/ravdess_processed/02-01-06-01-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-06-01-02-01-22"
dataset/wan22_training/ravdess_processed/02-01-01-01-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-01-01-02-01-22"
dataset/wan22_training/ravdess_processed/01-01-08-02-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-08-02-02-01-22"
dataset/wan22_training/ravdess_processed/02-01-02-01-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-02-01-01-02-22"
dataset/wan22_training/ravdess_processed/01-01-06-02-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-06-02-01-02-22"
dataset/wan22_training/ravdess_processed/01-01-05-02-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-05-02-01-01-22"
dataset/wan22_training/ravdess_processed/01-01-04-02-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-04-02-02-01-22"
dataset/wan22_training/ravdess_processed/01-01-03-02-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-03-02-02-02-22"
dataset/wan22_training/ravdess_processed/01-01-07-02-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-07-02-02-02-22"
dataset/wan22_training/ravdess_processed/01-01-03-01-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-03-01-01-01-22"
dataset/wan22_training/ravdess_processed/01-01-05-01-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-05-01-02-02-22"
dataset/wan22_training/ravdess_processed/01-01-07-01-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-07-01-01-02-22"
dataset/wan22_training/ravdess_processed/02-01-05-01-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-05-01-02-02-22"
dataset/wan22_training/ravdess_processed/01-01-01-01-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-01-01-01-02-22"
dataset/wan22_training/ravdess_processed/02-01-05-02-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-05-02-01-02-22"
dataset/wan22_training/ravdess_processed/01-01-02-02-02-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-02-02-02-01-22"
dataset/wan22_training/ravdess_processed/01-01-05-02-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-05-02-02-02-22"
dataset/wan22_training/ravdess_processed/01-01-04-02-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-04-02-01-02-22"
dataset/wan22_training/ravdess_processed/02-01-08-01-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-08-01-01-02-22"
dataset/wan22_training/ravdess_processed/01-01-07-01-02-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-07-01-02-02-22"
dataset/wan22_training/ravdess_processed/02-01-06-01-01-02-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-06-01-01-02-22"
dataset/wan22_training/ravdess_processed/01-01-06-01-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-06-01-01-01-22"
dataset/wan22_training/ravdess_processed/02-01-08-02-01-01-22_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-08-02-01-01-22"
dataset/wan22_training/ravdess_processed/01-01-01-01-01-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-01-01-01-02-07"
dataset/wan22_training/ravdess_processed/02-01-06-02-02-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-06-02-02-02-07"
dataset/wan22_training/ravdess_processed/01-01-06-01-01-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-06-01-01-02-07"
dataset/wan22_training/ravdess_processed/01-01-07-01-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-07-01-02-01-07"
dataset/wan22_training/ravdess_processed/02-01-05-01-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-05-01-02-01-07"
dataset/wan22_training/ravdess_processed/02-01-02-02-01-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-02-02-01-02-07"
dataset/wan22_training/ravdess_processed/02-01-03-02-02-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-03-02-02-02-07"
dataset/wan22_training/ravdess_processed/01-01-03-02-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-03-02-01-01-07"
dataset/wan22_training/ravdess_processed/01-01-05-01-02-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-05-01-02-02-07"
dataset/wan22_training/ravdess_processed/02-01-02-02-02-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-02-02-02-02-07"
dataset/wan22_training/ravdess_processed/01-01-02-01-02-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-02-01-02-02-07"
dataset/wan22_training/ravdess_processed/01-01-04-01-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-04-01-02-01-07"
dataset/wan22_training/ravdess_processed/02-01-08-01-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-08-01-02-01-07"
dataset/wan22_training/ravdess_processed/01-01-05-02-01-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-05-02-01-02-07"
dataset/wan22_training/ravdess_processed/02-01-02-01-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-02-01-02-01-07"
dataset/wan22_training/ravdess_processed/02-01-02-01-02-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-02-01-02-02-07"
dataset/wan22_training/ravdess_processed/01-01-08-01-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-08-01-02-01-07"
dataset/wan22_training/ravdess_processed/01-01-04-01-01-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-04-01-01-02-07"
dataset/wan22_training/ravdess_processed/01-01-04-01-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-04-01-01-01-07"
dataset/wan22_training/ravdess_processed/01-01-03-01-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-03-01-02-01-07"
dataset/wan22_training/ravdess_processed/02-01-07-01-01-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-07-01-01-02-07"
dataset/wan22_training/ravdess_processed/01-01-06-02-01-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-06-02-01-02-07"
dataset/wan22_training/ravdess_processed/01-01-05-01-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-05-01-01-01-07"
dataset/wan22_training/ravdess_processed/02-01-05-02-02-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-05-02-02-02-07"
dataset/wan22_training/ravdess_processed/02-01-06-01-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-06-01-02-01-07"
dataset/wan22_training/ravdess_processed/02-01-07-01-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-07-01-01-01-07"
dataset/wan22_training/ravdess_processed/02-01-07-01-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-07-01-02-01-07"
dataset/wan22_training/ravdess_processed/02-01-06-02-01-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-06-02-01-02-07"
dataset/wan22_training/ravdess_processed/02-01-03-02-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-03-02-01-01-07"
dataset/wan22_training/ravdess_processed/02-01-04-02-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-04-02-02-01-07"
dataset/wan22_training/ravdess_processed/01-01-06-01-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-06-01-01-01-07"
dataset/wan22_training/ravdess_processed/02-01-01-01-02-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-01-01-02-02-07"
dataset/wan22_training/ravdess_processed/02-01-07-02-02-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-07-02-02-02-07"
dataset/wan22_training/ravdess_processed/02-01-04-02-01-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-04-02-01-02-07"
dataset/wan22_training/ravdess_processed/02-01-01-01-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-01-01-01-01-07"
dataset/wan22_training/ravdess_processed/02-01-05-01-01-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-05-01-01-02-07"
dataset/wan22_training/ravdess_processed/01-01-01-01-02-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-01-01-02-02-07"
dataset/wan22_training/ravdess_processed/01-01-03-02-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-03-02-02-01-07"
dataset/wan22_training/ravdess_processed/02-01-08-01-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-08-01-01-01-07"
dataset/wan22_training/ravdess_processed/02-01-05-01-02-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-05-01-02-02-07"
dataset/wan22_training/ravdess_processed/02-01-05-02-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-05-02-02-01-07"
dataset/wan22_training/ravdess_processed/01-01-04-02-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-04-02-02-01-07"
dataset/wan22_training/ravdess_processed/02-01-07-02-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-07-02-02-01-07"
dataset/wan22_training/ravdess_processed/02-01-05-02-01-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-05-02-01-02-07"
dataset/wan22_training/ravdess_processed/02-01-02-02-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-02-02-01-01-07"
dataset/wan22_training/ravdess_processed/01-01-02-01-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-02-01-01-01-07"
dataset/wan22_training/ravdess_processed/02-01-04-01-02-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-04-01-02-02-07"
dataset/wan22_training/ravdess_processed/01-01-04-02-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-04-02-01-01-07"
dataset/wan22_training/ravdess_processed/02-01-02-01-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-02-01-01-01-07"
dataset/wan22_training/ravdess_processed/01-01-07-02-02-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-07-02-02-02-07"
dataset/wan22_training/ravdess_processed/02-01-06-01-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-06-01-01-01-07"
dataset/wan22_training/ravdess_processed/01-01-01-01-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-01-01-01-01-07"
dataset/wan22_training/ravdess_processed/02-01-03-01-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-03-01-02-01-07"
dataset/wan22_training/ravdess_processed/01-01-02-02-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-02-02-02-01-07"
dataset/wan22_training/ravdess_processed/02-01-04-01-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-04-01-01-01-07"
dataset/wan22_training/ravdess_processed/02-01-01-01-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-01-01-02-01-07"
dataset/wan22_training/ravdess_processed/02-01-03-02-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-03-02-02-01-07"
dataset/wan22_training/ravdess_processed/02-01-07-02-01-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-07-02-01-02-07"
dataset/wan22_training/ravdess_processed/02-01-06-02-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-06-02-01-01-07"
dataset/wan22_training/ravdess_processed/02-01-07-02-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-07-02-01-01-07"
dataset/wan22_training/ravdess_processed/02-01-08-02-01-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-08-02-01-02-07"
dataset/wan22_training/ravdess_processed/02-01-03-02-01-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-03-02-01-02-07"
dataset/wan22_training/ravdess_processed/01-01-07-01-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-07-01-01-01-07"
dataset/wan22_training/ravdess_processed/02-01-05-02-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-05-02-01-01-07"
dataset/wan22_training/ravdess_processed/01-01-02-02-01-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-02-02-01-02-07"
dataset/wan22_training/ravdess_processed/01-01-02-01-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-02-01-02-01-07"
dataset/wan22_training/ravdess_processed/01-01-08-02-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-08-02-01-01-07"
dataset/wan22_training/ravdess_processed/02-01-03-01-02-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-03-01-02-02-07"
dataset/wan22_training/ravdess_processed/01-01-05-02-01-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-05-02-01-01-07"
dataset/wan22_training/ravdess_processed/02-01-04-02-02-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-04-02-02-02-07"
dataset/wan22_training/ravdess_processed/01-01-06-02-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-06-02-02-01-07"
dataset/wan22_training/ravdess_processed/02-01-08-01-01-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-08-01-01-02-07"
dataset/wan22_training/ravdess_processed/02-01-02-01-01-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-02-01-01-02-07"
dataset/wan22_training/ravdess_processed/02-01-02-02-02-01-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 02-01-02-02-02-01-07"
dataset/wan22_training/ravdess_processed/01-01-04-02-02-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-04-02-02-02-07"
dataset/wan22_training/ravdess_processed/01-01-03-02-02-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-03-02-02-02-07"
dataset/wan22_training/ravdess_processed/01-01-06-02-02-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-06-02-02-02-07"
dataset/wan22_training/ravdess_processed/01-01-07-01-01-02-07_1280x704_24fps.mp4,"A person expressing emotion, close-up face view, video_id: 01-01-07-01-01-02-07"
